seed,n_tf,n_target_only,auroc_mean,auroc_std,p_val_perm,null_mean,null_std
cycle4_immune_main,73,222,0.7075468975468976,0.04528803418803287,0.009900990099009901,0.5032200577200577,0.05316446099588183
cycle4_immune_seed43,69,218,0.7164666728620216,0.10594275593504768,0.009900990099009901,0.496661158608833,0.058817888610318426
cycle4_immune_seed44,72,211,0.737952855560829,0.07758134912715386,0.009900990099009901,0.4973104097452935,0.058892100158829584
