layer,er,cumvar_top5,cumvar_top20,sv1,sv2,sv3
0,19.542911529541016,0.6564211845397949,0.7250739336013794,597.3792724609375,146.9285430908203,128.1354522705078
11,1.630598783493042,0.968426525592804,0.9836066961288452,739.0821533203125,95.92798614501953,74.53787231445312
