layer,seed,gene,margin,t_dual,d_dual_to_tf,d_dual_to_tgt,d_tf_to_tgt
2,seed44,BCL11A,-0.862686360544276,0.09156313,0.20993909,1.2093173,1.3177042
2,seed44,GATA1,-0.6720995135535868,0.09156313,0.20993909,1.2093173,1.3177042
2,seed44,BCL6,-2.1583427402833495,0.09156313,0.20993909,1.2093173,1.3177042
2,seed44,NFKB1,-1.5743217204950761,0.09156313,0.20993909,1.2093173,1.3177042
2,seed44,STAT3,-1.7788699512221449,0.09156313,0.20993909,1.2093173,1.3177042
2,seed44,CEBPB,-2.7262884958968603,0.09156313,0.20993909,1.2093173,1.3177042
2,seed44,PRDM1,-1.2843676612878254,0.09156313,0.20993909,1.2093173,1.3177042
2,seed44,PPARG,-1.5289253615035538,0.09156313,0.20993909,1.2093173,1.3177042
2,seed44,CREM,-1.4484219803542417,0.09156313,0.20993909,1.2093173,1.3177042
2,seed44,FOS,-2.526008923517898,0.09156313,0.20993909,1.2093173,1.3177042
2,seed44,CTNNB1,-1.8986001360378535,0.09156313,0.20993909,1.2093173,1.3177042
2,seed44,JUN,-2.31862448054533,0.09156313,0.20993909,1.2093173,1.3177042
2,seed44,RB1,-1.6921083880787768,0.09156313,0.20993909,1.2093173,1.3177042
2,seed44,DACH1,-0.6890988787111201,0.09156313,0.20993909,1.2093173,1.3177042
2,seed44,EGR1,-2.3367250112462976,0.09156313,0.20993909,1.2093173,1.3177042
2,seed44,ERG,-0.3927721078165982,0.09156313,0.20993909,1.2093173,1.3177042
2,seed44,ZEB1,-1.5710745568058528,0.09156313,0.20993909,1.2093173,1.3177042
2,seed44,ESR1,-1.4397975836821804,0.09156313,0.20993909,1.2093173,1.3177042
2,seed44,RUNX2,-1.0260996958316446,0.09156313,0.20993909,1.2093173,1.3177042
2,seed44,ETS1,-1.1027863075767779,0.09156313,0.20993909,1.2093173,1.3177042
2,seed44,ETS2,-1.9514548724931102,0.09156313,0.20993909,1.2093173,1.3177042
2,seed44,FHL2,-0.861943053539737,0.09156313,0.20993909,1.2093173,1.3177042
2,seed44,RELA,-2.4070872340757647,0.09156313,0.20993909,1.2093173,1.3177042
2,seed44,SPI1,-2.7319262184371067,0.09156313,0.20993909,1.2093173,1.3177042
2,seed44,FOXO3,-1.7946746280493926,0.09156313,0.20993909,1.2093173,1.3177042
2,seed44,GFI1B,-1.5205476868091448,0.09156313,0.20993909,1.2093173,1.3177042
2,seed44,KLF1,-0.9417086399772101,0.09156313,0.20993909,1.2093173,1.3177042
2,seed44,HDAC9,-1.5256164619082084,0.09156313,0.20993909,1.2093173,1.3177042
2,seed44,MEF2C,-1.5163147876847436,0.09156313,0.20993909,1.2093173,1.3177042
2,seed44,HEY1,-1.4221659359280836,0.09156313,0.20993909,1.2093173,1.3177042
2,seed44,LEF1,-0.46463730984638474,0.09156313,0.20993909,1.2093173,1.3177042
2,seed44,LYL1,-1.7380184035217126,0.09156313,0.20993909,1.2093173,1.3177042
2,seed44,NFKBIA,-2.5238268416591696,0.09156313,0.20993909,1.2093173,1.3177042
2,seed44,NFKBIZ,-1.9821201631254277,0.09156313,0.20993909,1.2093173,1.3177042
2,seed44,STAT4,-0.541737982593705,0.09156313,0.20993909,1.2093173,1.3177042
2,seed44,TNFAIP3,-1.8297561901252613,0.09156313,0.20993909,1.2093173,1.3177042
2,seed44,PBX1,-1.5990780486445026,0.09156313,0.20993909,1.2093173,1.3177042
2,seed44,SOX9,-1.1054566901592233,0.09156313,0.20993909,1.2093173,1.3177042
3,main,BCL11A,-0.7979170845490673,0.013739171,0.3463994,1.1066337,1.0657659
3,main,GATA1,-1.115733190422863,0.013739171,0.3463994,1.1066337,1.0657659
3,main,BCL6,-2.405537324028394,0.013739171,0.3463994,1.1066337,1.0657659
3,main,NFKB1,-1.5871144718661405,0.013739171,0.3463994,1.1066337,1.0657659
3,main,STAT3,-1.6183733079585725,0.013739171,0.3463994,1.1066337,1.0657659
3,main,CEBPB,-2.497363418780269,0.013739171,0.3463994,1.1066337,1.0657659
3,main,PRDM1,-1.8474525569406655,0.013739171,0.3463994,1.1066337,1.0657659
3,main,PPARG,-1.4278549650530625,0.013739171,0.3463994,1.1066337,1.0657659
3,main,CREM,-1.5790246702163653,0.013739171,0.3463994,1.1066337,1.0657659
3,main,FOS,-1.8465838168309012,0.013739171,0.3463994,1.1066337,1.0657659
3,main,CTNNB1,-1.57826018331743,0.013739171,0.3463994,1.1066337,1.0657659
3,main,JUN,-1.520340661289858,0.013739171,0.3463994,1.1066337,1.0657659
3,main,RB1,-1.4365732005539467,0.013739171,0.3463994,1.1066337,1.0657659
3,main,DACH1,-0.4565822608962966,0.013739171,0.3463994,1.1066337,1.0657659
3,main,EGR1,-1.6728521997673977,0.013739171,0.3463994,1.1066337,1.0657659
3,main,ERG,-1.0953279185805598,0.013739171,0.3463994,1.1066337,1.0657659
3,main,ZEB1,-1.3209080964684765,0.013739171,0.3463994,1.1066337,1.0657659
3,main,ESR1,-1.0522488912462524,0.013739171,0.3463994,1.1066337,1.0657659
3,main,RUNX2,-1.0883476061062147,0.013739171,0.3463994,1.1066337,1.0657659
3,main,ETS1,-1.2524552989471682,0.013739171,0.3463994,1.1066337,1.0657659
3,main,ETS2,-2.126290795733239,0.013739171,0.3463994,1.1066337,1.0657659
3,main,FHL2,-1.1436838828795408,0.013739171,0.3463994,1.1066337,1.0657659
3,main,RELA,-2.758152682507268,0.013739171,0.3463994,1.1066337,1.0657659
3,main,SPI1,-2.854755746128889,0.013739171,0.3463994,1.1066337,1.0657659
3,main,FOXO3,-1.7595345711404469,0.013739171,0.3463994,1.1066337,1.0657659
3,main,GFI1B,-2.2213138248886137,0.013739171,0.3463994,1.1066337,1.0657659
3,main,KLF1,-1.1379515452199656,0.013739171,0.3463994,1.1066337,1.0657659
3,main,HDAC9,-1.245200368236741,0.013739171,0.3463994,1.1066337,1.0657659
3,main,MEF2C,-0.9224042889929611,0.013739171,0.3463994,1.1066337,1.0657659
3,main,HEY1,-1.6285268126779964,0.013739171,0.3463994,1.1066337,1.0657659
3,main,LEF1,-0.5076267283769882,0.013739171,0.3463994,1.1066337,1.0657659
3,main,LYL1,-2.2001660179580376,0.013739171,0.3463994,1.1066337,1.0657659
3,main,NFKBIA,-1.9028893111139,0.013739171,0.3463994,1.1066337,1.0657659
3,main,NFKBIZ,-1.6222730058598245,0.013739171,0.3463994,1.1066337,1.0657659
3,main,STAT4,-0.23114359795747053,0.013739171,0.3463994,1.1066337,1.0657659
3,main,TNFAIP3,-1.928977917857694,0.013739171,0.3463994,1.1066337,1.0657659
3,main,PBX1,-1.7361689515490428,0.013739171,0.3463994,1.1066337,1.0657659
3,main,SOX9,-1.7480948356043366,0.013739171,0.3463994,1.1066337,1.0657659
3,seed43,BCL11A,-0.7701152266656133,0.14881626,0.3299759,1.1787899,1.3503145
3,seed43,GATA1,-1.8452815480678004,0.14881626,0.3299759,1.1787899,1.3503145
3,seed43,BCL6,-1.9010379346997461,0.14881626,0.3299759,1.1787899,1.3503145
3,seed43,NFKB1,-1.415036123912098,0.14881626,0.3299759,1.1787899,1.3503145
3,seed43,STAT3,-1.6059903558295971,0.14881626,0.3299759,1.1787899,1.3503145
3,seed43,CEBPB,-2.5822073390424993,0.14881626,0.3299759,1.1787899,1.3503145
3,seed43,PRDM1,-1.0054125185689347,0.14881626,0.3299759,1.1787899,1.3503145
3,seed43,PPARG,-1.4307354422665357,0.14881626,0.3299759,1.1787899,1.3503145
3,seed43,CREM,-1.6388435639770615,0.14881626,0.3299759,1.1787899,1.3503145
3,seed43,FOS,-2.3963696863701363,0.14881626,0.3299759,1.1787899,1.3503145
3,seed43,CTNNB1,-1.711326380318166,0.14881626,0.3299759,1.1787899,1.3503145
3,seed43,JUN,-2.068397814065785,0.14881626,0.3299759,1.1787899,1.3503145
3,seed43,RB1,-1.540376844815722,0.14881626,0.3299759,1.1787899,1.3503145
3,seed43,DACH1,-0.54009517621735,0.14881626,0.3299759,1.1787899,1.3503145
3,seed43,EGR1,-2.002117463741231,0.14881626,0.3299759,1.1787899,1.3503145
3,seed43,ERG,-0.26801845353723364,0.14881626,0.3299759,1.1787899,1.3503145
3,seed43,ZEB1,-1.3378209524124973,0.14881626,0.3299759,1.1787899,1.3503145
3,seed43,ESR1,-1.081507932558686,0.14881626,0.3299759,1.1787899,1.3503145
3,seed43,RUNX2,-0.6249332537183014,0.14881626,0.3299759,1.1787899,1.3503145
3,seed43,ETS1,-0.6896299643022508,0.14881626,0.3299759,1.1787899,1.3503145
3,seed43,ETS2,-1.8722282359920936,0.14881626,0.3299759,1.1787899,1.3503145
3,seed43,FHL2,-2.1210201502494463,0.14881626,0.3299759,1.1787899,1.3503145
3,seed43,RELA,-2.5482538315977936,0.14881626,0.3299759,1.1787899,1.3503145
3,seed43,SPI1,-2.874430502147233,0.14881626,0.3299759,1.1787899,1.3503145
3,seed43,FOXO3,-1.825033685039269,0.14881626,0.3299759,1.1787899,1.3503145
3,seed43,GFI1B,-3.191640084845001,0.14881626,0.3299759,1.1787899,1.3503145
3,seed43,KLF1,-2.3454247002378166,0.14881626,0.3299759,1.1787899,1.3503145
3,seed43,HDAC9,-1.176879126087361,0.14881626,0.3299759,1.1787899,1.3503145
3,seed43,MEF2C,-1.3080416623082445,0.14881626,0.3299759,1.1787899,1.3503145
3,seed43,HEY1,-1.4948453907562171,0.14881626,0.3299759,1.1787899,1.3503145
3,seed43,LEF1,-0.4697058484096881,0.14881626,0.3299759,1.1787899,1.3503145
3,seed43,LYL1,-2.433585802561878,0.14881626,0.3299759,1.1787899,1.3503145
3,seed43,NFKBIA,-2.4339756251203504,0.14881626,0.3299759,1.1787899,1.3503145
3,seed43,NFKBIZ,-1.610306660771292,0.14881626,0.3299759,1.1787899,1.3503145
3,seed43,STAT4,0.29106419739685885,0.14881626,0.3299759,1.1787899,1.3503145
3,seed43,TNFAIP3,-1.2508761834490545,0.14881626,0.3299759,1.1787899,1.3503145
3,seed43,PBX1,-1.6833576327981645,0.14881626,0.3299759,1.1787899,1.3503145
3,seed43,SOX9,-1.7330062652220675,0.14881626,0.3299759,1.1787899,1.3503145
3,seed44,BCL11A,-0.7245030182568934,0.11374947,0.25607023,1.2017069,1.3358514
3,seed44,GATA1,-1.272688901690834,0.11374947,0.25607023,1.2017069,1.3358514
3,seed44,BCL6,-2.185011900681415,0.11374947,0.25607023,1.2017069,1.3358514
3,seed44,NFKB1,-1.5907501292893613,0.11374947,0.25607023,1.2017069,1.3358514
3,seed44,STAT3,-1.7375294903966567,0.11374947,0.25607023,1.2017069,1.3358514
3,seed44,CEBPB,-2.5293082822545645,0.11374947,0.25607023,1.2017069,1.3358514
3,seed44,PRDM1,-1.4844241927224073,0.11374947,0.25607023,1.2017069,1.3358514
3,seed44,PPARG,-1.6508831189844169,0.11374947,0.25607023,1.2017069,1.3358514
3,seed44,CREM,-1.550592315852187,0.11374947,0.25607023,1.2017069,1.3358514
3,seed44,FOS,-2.128276666260699,0.11374947,0.25607023,1.2017069,1.3358514
3,seed44,CTNNB1,-1.9594909338831146,0.11374947,0.25607023,1.2017069,1.3358514
3,seed44,JUN,-1.8225208966714057,0.11374947,0.25607023,1.2017069,1.3358514
3,seed44,RB1,-1.6942750379573175,0.11374947,0.25607023,1.2017069,1.3358514
3,seed44,DACH1,-0.7897473214567383,0.11374947,0.25607023,1.2017069,1.3358514
3,seed44,EGR1,-1.7944828052761341,0.11374947,0.25607023,1.2017069,1.3358514
3,seed44,ERG,-0.8215144008695956,0.11374947,0.25607023,1.2017069,1.3358514
3,seed44,ZEB1,-1.5402710276037976,0.11374947,0.25607023,1.2017069,1.3358514
3,seed44,ESR1,-1.5664876318230934,0.11374947,0.25607023,1.2017069,1.3358514
3,seed44,RUNX2,-1.0023671326886052,0.11374947,0.25607023,1.2017069,1.3358514
3,seed44,ETS1,-0.9565655680897553,0.11374947,0.25607023,1.2017069,1.3358514
3,seed44,ETS2,-2.0158047621094224,0.11374947,0.25607023,1.2017069,1.3358514
3,seed44,FHL2,-0.9837998662761427,0.11374947,0.25607023,1.2017069,1.3358514
3,seed44,RELA,-2.372096724009019,0.11374947,0.25607023,1.2017069,1.3358514
3,seed44,SPI1,-2.978490032514401,0.11374947,0.25607023,1.2017069,1.3358514
3,seed44,FOXO3,-1.9964064559548709,0.11374947,0.25607023,1.2017069,1.3358514
3,seed44,GFI1B,-1.9743484210027638,0.11374947,0.25607023,1.2017069,1.3358514
3,seed44,KLF1,-1.5261377342087783,0.11374947,0.25607023,1.2017069,1.3358514
3,seed44,HDAC9,-1.5024670487470377,0.11374947,0.25607023,1.2017069,1.3358514
3,seed44,MEF2C,-1.3806260627501414,0.11374947,0.25607023,1.2017069,1.3358514
3,seed44,HEY1,-1.527661354810399,0.11374947,0.25607023,1.2017069,1.3358514
3,seed44,LEF1,-0.6155798253363667,0.11374947,0.25607023,1.2017069,1.3358514
3,seed44,LYL1,-2.1948384114296204,0.11374947,0.25607023,1.2017069,1.3358514
3,seed44,NFKBIA,-2.156733134028386,0.11374947,0.25607023,1.2017069,1.3358514
3,seed44,NFKBIZ,-1.7553267946986642,0.11374947,0.25607023,1.2017069,1.3358514
3,seed44,STAT4,-0.1129092423565683,0.11374947,0.25607023,1.2017069,1.3358514
3,seed44,TNFAIP3,-1.426642598428205,0.11374947,0.25607023,1.2017069,1.3358514
3,seed44,PBX1,-1.743395480175545,0.11374947,0.25607023,1.2017069,1.3358514
3,seed44,SOX9,-1.4961169602877762,0.11374947,0.25607023,1.2017069,1.3358514
4,main,BCL11A,-1.1239394542796208,0.21085934,0.34868184,0.8080782,0.9586187
4,main,GATA1,-2.406160672310853,0.21085934,0.34868184,0.8080782,0.9586187
4,main,BCL6,-2.4215524307647054,0.21085934,0.34868184,0.8080782,0.9586187
4,main,NFKB1,-1.4969537135016493,0.21085934,0.34868184,0.8080782,0.9586187
4,main,STAT3,-1.6947388214799053,0.21085934,0.34868184,0.8080782,0.9586187
4,main,CEBPB,-2.5575610885601505,0.21085934,0.34868184,0.8080782,0.9586187
4,main,PRDM1,-1.6653574379990368,0.21085934,0.34868184,0.8080782,0.9586187
4,main,PPARG,-1.4811535733861068,0.21085934,0.34868184,0.8080782,0.9586187
4,main,CREM,-1.4946391608867335,0.21085934,0.34868184,0.8080782,0.9586187
4,main,FOS,-1.917744404164005,0.21085934,0.34868184,0.8080782,0.9586187
4,main,CTNNB1,-1.3112439911680709,0.21085934,0.34868184,0.8080782,0.9586187
4,main,JUN,-1.7912349706574993,0.21085934,0.34868184,0.8080782,0.9586187
4,main,RB1,-1.4119405035368913,0.21085934,0.34868184,0.8080782,0.9586187
4,main,DACH1,-0.8072113543560941,0.21085934,0.34868184,0.8080782,0.9586187
4,main,EGR1,-2.1068373680611243,0.21085934,0.34868184,0.8080782,0.9586187
4,main,ERG,-1.6380765998890359,0.21085934,0.34868184,0.8080782,0.9586187
4,main,ZEB1,-1.3786966780241612,0.21085934,0.34868184,0.8080782,0.9586187
4,main,ESR1,-0.9632587578882974,0.21085934,0.34868184,0.8080782,0.9586187
4,main,RUNX2,-0.9188476052628529,0.21085934,0.34868184,0.8080782,0.9586187
4,main,ETS1,-0.9810929371850818,0.21085934,0.34868184,0.8080782,0.9586187
4,main,ETS2,-2.4783659584385918,0.21085934,0.34868184,0.8080782,0.9586187
4,main,FHL2,-2.1281557148721455,0.21085934,0.34868184,0.8080782,0.9586187
4,main,RELA,-2.480922122473292,0.21085934,0.34868184,0.8080782,0.9586187
4,main,SPI1,-2.425885899279199,0.21085934,0.34868184,0.8080782,0.9586187
4,main,FOXO3,-1.805031297381413,0.21085934,0.34868184,0.8080782,0.9586187
4,main,GFI1B,-2.7435388219404437,0.21085934,0.34868184,0.8080782,0.9586187
4,main,KLF1,-2.47027625642224,0.21085934,0.34868184,0.8080782,0.9586187
4,main,HDAC9,-1.4231926989707224,0.21085934,0.34868184,0.8080782,0.9586187
4,main,MEF2C,-1.1836749250240755,0.21085934,0.34868184,0.8080782,0.9586187
4,main,HEY1,-2.1078084867918707,0.21085934,0.34868184,0.8080782,0.9586187
4,main,LEF1,-0.4292264275790596,0.21085934,0.34868184,0.8080782,0.9586187
4,main,LYL1,-2.4145729865396763,0.21085934,0.34868184,0.8080782,0.9586187
4,main,NFKBIA,-2.002787405155244,0.21085934,0.34868184,0.8080782,0.9586187
4,main,NFKBIZ,-1.781724259686582,0.21085934,0.34868184,0.8080782,0.9586187
4,main,STAT4,-0.03363723363037385,0.21085934,0.34868184,0.8080782,0.9586187
4,main,TNFAIP3,-1.7426733337055982,0.21085934,0.34868184,0.8080782,0.9586187
4,main,PBX1,-1.974532894827725,0.21085934,0.34868184,0.8080782,0.9586187
4,main,SOX9,-1.9885254290071832,0.21085934,0.34868184,0.8080782,0.9586187
4,seed43,BCL11A,-1.150585187622187,0.29084548,0.43019798,0.75426286,0.95791656
4,seed43,GATA1,-3.276565536614463,0.29084548,0.43019798,0.75426286,0.95791656
4,seed43,BCL6,-2.1041316681525197,0.29084548,0.43019798,0.75426286,0.95791656
4,seed43,NFKB1,-1.4856157253556388,0.29084548,0.43019798,0.75426286,0.95791656
4,seed43,STAT3,-1.7715100219719748,0.29084548,0.43019798,0.75426286,0.95791656
4,seed43,CEBPB,-2.4101614899361503,0.29084548,0.43019798,0.75426286,0.95791656
4,seed43,PRDM1,-1.3316731460566267,0.29084548,0.43019798,0.75426286,0.95791656
4,seed43,PPARG,-1.5334024198153853,0.29084548,0.43019798,0.75426286,0.95791656
4,seed43,CREM,-1.6262181142252339,0.29084548,0.43019798,0.75426286,0.95791656
4,seed43,FOS,-2.0769959165437943,0.29084548,0.43019798,0.75426286,0.95791656
4,seed43,CTNNB1,-1.4229113859928808,0.29084548,0.43019798,0.75426286,0.95791656
4,seed43,JUN,-1.8447435400083265,0.29084548,0.43019798,0.75426286,0.95791656
4,seed43,RB1,-1.5038794436344427,0.29084548,0.43019798,0.75426286,0.95791656
4,seed43,DACH1,-0.9373417487631621,0.29084548,0.43019798,0.75426286,0.95791656
4,seed43,EGR1,-2.1458479065662885,0.29084548,0.43019798,0.75426286,0.95791656
4,seed43,ERG,-1.2652308723607297,0.29084548,0.43019798,0.75426286,0.95791656
4,seed43,ZEB1,-1.3564964323414361,0.29084548,0.43019798,0.75426286,0.95791656
4,seed43,ESR1,-1.042620880462482,0.29084548,0.43019798,0.75426286,0.95791656
4,seed43,RUNX2,-0.8367268595501551,0.29084548,0.43019798,0.75426286,0.95791656
4,seed43,ETS1,-0.7683055934397116,0.29084548,0.43019798,0.75426286,0.95791656
4,seed43,ETS2,-2.11813156740996,0.29084548,0.43019798,0.75426286,0.95791656
4,seed43,FHL2,-2.9175043091115382,0.29084548,0.43019798,0.75426286,0.95791656
4,seed43,RELA,-2.5194452686506303,0.29084548,0.43019798,0.75426286,0.95791656
4,seed43,SPI1,-2.310480523999852,0.29084548,0.43019798,0.75426286,0.95791656
4,seed43,FOXO3,-1.9549079777507015,0.29084548,0.43019798,0.75426286,0.95791656
4,seed43,GFI1B,-3.9588830949372493,0.29084548,0.43019798,0.75426286,0.95791656
4,seed43,KLF1,-3.5789943583436434,0.29084548,0.43019798,0.75426286,0.95791656
4,seed43,HDAC9,-1.2517072681801837,0.29084548,0.43019798,0.75426286,0.95791656
4,seed43,MEF2C,-1.3114567985383627,0.29084548,0.43019798,0.75426286,0.95791656
4,seed43,HEY1,-1.9646269434736081,0.29084548,0.43019798,0.75426286,0.95791656
4,seed43,LEF1,-0.5469368450845191,0.29084548,0.43019798,0.75426286,0.95791656
4,seed43,LYL1,-2.7344558400195504,0.29084548,0.43019798,0.75426286,0.95791656
4,seed43,NFKBIA,-2.1399838600758625,0.29084548,0.43019798,0.75426286,0.95791656
4,seed43,NFKBIZ,-1.638738824689636,0.29084548,0.43019798,0.75426286,0.95791656
4,seed43,STAT4,0.06266083591422777,0.29084548,0.43019798,0.75426286,0.95791656
4,seed43,TNFAIP3,-1.254503145389703,0.29084548,0.43019798,0.75426286,0.95791656
4,seed43,PBX1,-1.9913939107378806,0.29084548,0.43019798,0.75426286,0.95791656
4,seed43,SOX9,-2.006829078338832,0.29084548,0.43019798,0.75426286,0.95791656
4,seed44,BCL11A,-1.0596803678332272,0.14938533,0.28212023,0.99095285,1.1344059
4,seed44,GATA1,-2.3700654116679334,0.14938533,0.28212023,0.99095285,1.1344059
4,seed44,BCL6,-2.152999103741673,0.14938533,0.28212023,0.99095285,1.1344059
4,seed44,NFKB1,-1.4697110007817904,0.14938533,0.28212023,0.99095285,1.1344059
4,seed44,STAT3,-1.7726999731248498,0.14938533,0.28212023,0.99095285,1.1344059
4,seed44,CEBPB,-2.388125502456615,0.14938533,0.28212023,0.99095285,1.1344059
4,seed44,PRDM1,-1.382872651662719,0.14938533,0.28212023,0.99095285,1.1344059
4,seed44,PPARG,-1.6271196697599537,0.14938533,0.28212023,0.99095285,1.1344059
4,seed44,CREM,-1.508396243613428,0.14938533,0.28212023,0.99095285,1.1344059
4,seed44,FOS,-2.169696711133368,0.14938533,0.28212023,0.99095285,1.1344059
4,seed44,CTNNB1,-1.632809164705224,0.14938533,0.28212023,0.99095285,1.1344059
4,seed44,JUN,-1.9339105318525542,0.14938533,0.28212023,0.99095285,1.1344059
4,seed44,RB1,-1.5601233479570684,0.14938533,0.28212023,0.99095285,1.1344059
4,seed44,DACH1,-1.053426625100114,0.14938533,0.28212023,0.99095285,1.1344059
4,seed44,EGR1,-2.0557460226340583,0.14938533,0.28212023,0.99095285,1.1344059
4,seed44,ERG,-1.0616175032454946,0.14938533,0.28212023,0.99095285,1.1344059
4,seed44,ZEB1,-1.531174341498386,0.14938533,0.28212023,0.99095285,1.1344059
4,seed44,ESR1,-1.2291830906416028,0.14938533,0.28212023,0.99095285,1.1344059
4,seed44,RUNX2,-0.870455485468729,0.14938533,0.28212023,0.99095285,1.1344059
4,seed44,ETS1,-0.8664158419770311,0.14938533,0.28212023,0.99095285,1.1344059
4,seed44,ETS2,-2.14304513468739,0.14938533,0.28212023,0.99095285,1.1344059
4,seed44,FHL2,-1.627977961109492,0.14938533,0.28212023,0.99095285,1.1344059
4,seed44,RELA,-2.129929875555904,0.14938533,0.28212023,0.99095285,1.1344059
4,seed44,SPI1,-2.4307313561560364,0.14938533,0.28212023,0.99095285,1.1344059
4,seed44,FOXO3,-2.0209683550530166,0.14938533,0.28212023,0.99095285,1.1344059
4,seed44,GFI1B,-2.214558216949894,0.14938533,0.28212023,0.99095285,1.1344059
4,seed44,KLF1,-2.6105537432504753,0.14938533,0.28212023,0.99095285,1.1344059
4,seed44,HDAC9,-1.4547684115521817,0.14938533,0.28212023,0.99095285,1.1344059
4,seed44,MEF2C,-1.5700606842711167,0.14938533,0.28212023,0.99095285,1.1344059
4,seed44,HEY1,-1.8179509644823673,0.14938533,0.28212023,0.99095285,1.1344059
4,seed44,LEF1,-0.5192104156124777,0.14938533,0.28212023,0.99095285,1.1344059
4,seed44,LYL1,-2.2098013118185817,0.14938533,0.28212023,0.99095285,1.1344059
4,seed44,NFKBIA,-2.2554883699312698,0.14938533,0.28212023,0.99095285,1.1344059
4,seed44,NFKBIZ,-1.8085374343813017,0.14938533,0.28212023,0.99095285,1.1344059
4,seed44,STAT4,0.002389898819699976,0.14938533,0.28212023,0.99095285,1.1344059
4,seed44,TNFAIP3,-1.336950580908043,0.14938533,0.28212023,0.99095285,1.1344059
4,seed44,PBX1,-1.8037439980262517,0.14938533,0.28212023,0.99095285,1.1344059
4,seed44,SOX9,-2.1547612073939377,0.14938533,0.28212023,0.99095285,1.1344059
5,main,BCL11A,-1.5038615463078204,0.4355379,0.4101091,0.474328,0.66373944
5,main,GATA1,-2.3476199866018033,0.4355379,0.4101091,0.474328,0.66373944
5,main,BCL6,-2.2741388714759165,0.4355379,0.4101091,0.474328,0.66373944
5,main,NFKB1,-1.5971127829013358,0.4355379,0.4101091,0.474328,0.66373944
5,main,STAT3,-1.699821587557916,0.4355379,0.4101091,0.474328,0.66373944
5,main,CEBPB,-2.4667893974560586,0.4355379,0.4101091,0.474328,0.66373944
5,main,PRDM1,-1.9582081081075338,0.4355379,0.4101091,0.474328,0.66373944
5,main,PPARG,-1.9459102490503453,0.4355379,0.4101091,0.474328,0.66373944
5,main,CREM,-1.61118491284524,0.4355379,0.4101091,0.474328,0.66373944
5,main,FOS,-1.5230840118844204,0.4355379,0.4101091,0.474328,0.66373944
5,main,CTNNB1,-1.495294081356263,0.4355379,0.4101091,0.474328,0.66373944
5,main,JUN,-1.6287713689204555,0.4355379,0.4101091,0.474328,0.66373944
5,main,RB1,-1.5310836845566376,0.4355379,0.4101091,0.474328,0.66373944
5,main,DACH1,-1.1997366100152125,0.4355379,0.4101091,0.474328,0.66373944
5,main,EGR1,-1.7771607126603866,0.4355379,0.4101091,0.474328,0.66373944
5,main,ERG,-2.328669146661272,0.4355379,0.4101091,0.474328,0.66373944
5,main,ZEB1,-1.5633399773973455,0.4355379,0.4101091,0.474328,0.66373944
5,main,ESR1,-1.6250626170214537,0.4355379,0.4101091,0.474328,0.66373944
5,main,RUNX2,-1.4874331770712472,0.4355379,0.4101091,0.474328,0.66373944
5,main,ETS1,-1.5605958419602366,0.4355379,0.4101091,0.474328,0.66373944
5,main,ETS2,-2.3818421481510903,0.4355379,0.4101091,0.474328,0.66373944
5,main,FHL2,-2.2489894527604566,0.4355379,0.4101091,0.474328,0.66373944
5,main,RELA,-2.375009782607621,0.4355379,0.4101091,0.474328,0.66373944
5,main,SPI1,-2.292469700759999,0.4355379,0.4101091,0.474328,0.66373944
5,main,FOXO3,-1.7602540704517138,0.4355379,0.4101091,0.474328,0.66373944
5,main,GFI1B,-2.7023626248811436,0.4355379,0.4101091,0.474328,0.66373944
5,main,KLF1,-2.204247599991281,0.4355379,0.4101091,0.474328,0.66373944
5,main,HDAC9,-1.427199652268384,0.4355379,0.4101091,0.474328,0.66373944
5,main,MEF2C,-1.139575203137897,0.4355379,0.4101091,0.474328,0.66373944
5,main,HEY1,-1.9794647737071187,0.4355379,0.4101091,0.474328,0.66373944
5,main,LEF1,-1.2998394266873339,0.4355379,0.4101091,0.474328,0.66373944
5,main,LYL1,-2.328878421230371,0.4355379,0.4101091,0.474328,0.66373944
5,main,NFKBIA,-1.6726287899878693,0.4355379,0.4101091,0.474328,0.66373944
5,main,NFKBIZ,-1.6720925889256018,0.4355379,0.4101091,0.474328,0.66373944
5,main,STAT4,-0.793108687222646,0.4355379,0.4101091,0.474328,0.66373944
5,main,TNFAIP3,-1.7987774999463932,0.4355379,0.4101091,0.474328,0.66373944
5,main,PBX1,-2.1595135258045155,0.4355379,0.4101091,0.474328,0.66373944
5,main,SOX9,-2.1590048595714837,0.4355379,0.4101091,0.474328,0.66373944
5,seed43,BCL11A,-1.3891896900431475,0.3329355,0.5560996,0.78698367,0.96336627
5,seed43,GATA1,-2.9546374575360814,0.3329355,0.5560996,0.78698367,0.96336627
5,seed43,BCL6,-1.78793097722215,0.3329355,0.5560996,0.78698367,0.96336627
5,seed43,NFKB1,-1.561800621215326,0.3329355,0.5560996,0.78698367,0.96336627
5,seed43,STAT3,-1.8520528137436552,0.3329355,0.5560996,0.78698367,0.96336627
5,seed43,CEBPB,-2.4821447525437628,0.3329355,0.5560996,0.78698367,0.96336627
5,seed43,PRDM1,-1.2304303084454238,0.3329355,0.5560996,0.78698367,0.96336627
5,seed43,PPARG,-1.8802879739778264,0.3329355,0.5560996,0.78698367,0.96336627
5,seed43,CREM,-1.6854581811737233,0.3329355,0.5560996,0.78698367,0.96336627
5,seed43,FOS,-2.1476846218199332,0.3329355,0.5560996,0.78698367,0.96336627
5,seed43,CTNNB1,-1.6720306864300556,0.3329355,0.5560996,0.78698367,0.96336627
